Report Year,Date,Month,Day,Hour,Minute,AM/PM,Time,Nearest Station,Subdivision,County Name,State Name,Highway Name,Public/Private Code,Public/Private,Highway User,Estimated Vehicle Speed,Vehicle Direction,Highway User Position,Equipment Involved,Equipment Struck,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Roadway Condition,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action,View Obstruction,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Narrative
1976,05/05/1976,05,05,03,39,PM,15:39:00,YARMOUTH,NA,BARNSTABLE,MASSACHUSETTS,WEST YARMOUTH RD,Y,Public,Auto,0,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,65,Day,Clear,1,4,10,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1976,05/27/1976,05,27,03,55,PM,15:55:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,BISHOP ST CROSSING,Y,Public,Auto,15,East,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,70,Day,Cloudy,1,0,15,E,East,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,4,Alleged no warning,NA,Both sides,Unknown,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1976,04/23/1976,04,23,04,10,PM,16:10:00,EAST LONGMEADOWS,NA,HAMPDEN,MASSACHUSETTS,DENSLOW RD,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,65,Day,Clear,1,10,4,E,North,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2700,0,0,0,0,NoneNoneNoneNoneNone
1976,04/18/1976,04,18,02,13,PM,14:13:00,READING,NA,MIDDLESEX,MASSACHUSETTS,ASH STREET,Y,Public,Auto,10,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,62,Day,Clear,1,1,15,E,East,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Yes,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1976,04/07/1976,04,07,07,35,PM,19:35:00,AYER,NA,MIDDLESEX,MASSACHUSETTS,MITCHELLS CROSSING P,Y,Public,Auto,8,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,42,Dusk,Clear,1,1,15,E,East,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,350,0,0,0,0,NoneNoneNoneNoneNone
1984,02/09/1984,02,09,01,55,AM,01:55:00,SHIRLEY,NA,MIDDLESEX,MASSACHUSETTS,PHOENIX STREET,Y,Public,Auto,20,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,15,Dark,Clear,3,66,30,E,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,4000,0,0,0,0,NoneNoneNoneNoneNone
1984,02/21/1984,02,21,10,02,AM,10:02:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,BISHOP STREET,Y,Public,Auto,25,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,38,Day,Clear,1,3,25,E,East,Gates,Standard FLS,Hwy. traffic signals,Audible,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Yes,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1976,03/13/1976,03,13,12,44,AM,00:44:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,HOLLIS STREET CROSSI,Y,Public,Auto,NA,East,Moving over crossing,Light loco(s) (moving),Rail equipment struck by highway user,35,Dark,Snow,3,0,3,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,300,0,0,0,0,NoneNoneNoneNoneNone
1976,03/01/1976,03,01,03,55,PM,15:55:00,LEOMINSTER,NA,WORCESTER,MASSACHUSETTS,HAMILTON STREET CROS,Y,Public,Auto,5,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,35,Day,Cloudy,2,2,7,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1976,03/15/1976,03,15,07,44,AM,07:44:00,WESTFIELD,NA,HAMPDEN,MASSACHUSETTS,WILLIAMS RIDING WAY,Y,Public,Truck,12,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,38,Day,Clear,3,7,35,E,West,Crossbucks,Stop signs,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Opposite side of vehicle approach,No,NA,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1984,01/09/1984,01,09,12,32,PM,12:32:00,AVON,NA,NORFOLK,MASSACHUSETTS,EAST SPRING ST,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,20,Day,Clear,1,15,20,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1984,01/05/1984,01,05,09,20,AM,09:20:00,LOWELL,NA,MIDDLESEX,MASSACHUSETTS,PRIVATE-NEW ENGLAND,N,Private,Auto,10,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,40,Day,Clear,1,4,4,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,NoneNoneNoneNoneNone
1984,01/25/1984,01,25,10,10,PM,22:10:00,LYNNFIELD CENTER,NA,ESSEX,MASSACHUSETTS,SUMMER STREET,Y,Public,Auto,25,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,15,Dark,Clear,1,7,2,E,West,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1984,01/27/1984,01,27,07,25,PM,19:25:00,READING,NA,MIDDLESEX,MASSACHUSETTS,WOBURN STREET,Y,Public,Auto,20,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,45,Dark,Clear,1,3,3,E,East,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,450,0,0,0,0,NoneNoneNoneNoneNone
1984,01/19/1984,01,19,10,45,AM,10:45:00,EAST DEERFIELD,NA,FRANKLIN,MASSACHUSETTS,PRIVATE-WORK EQUIP,N,Private,Other,8,North,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,4,Day,Snow,1,0,2,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,NA,NA,NA,Both sides,Yes,No,NA,NA,No,Did not stop,Permanent structure,Uninjured,Yes,0,0,1500,0,1,0,0,NoneNoneNoneNoneNone
1984,01/10/1984,01,10,05,45,PM,17:45:00,CLEMATIS BROOK,NA,MIDDLESEX,MASSACHUSETTS,BEAVER STREET,Y,Public,Auto,0,North,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,26,Dark,Snow,1,3,38,R,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1984,01/16/1984,01,16,07,11,PM,19:11:00,WEST PEABODY,NA,ESSEX,MASSACHUSETTS,ROUTE #1,Y,Public,Auto,35,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,20,Dark,Clear,1,5,5,E,East,Hwy. traffic signals,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,Yes,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1983,12/06/1983,12,06,05,07,PM,17:07:00,WEST SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,FIRST ST XING,Y,Public,Truck,NA,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,35,Dark,Clear,1,1,15,E,West,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1983,12/01/1983,12,01,07,32,PM,19:32:00,READING,NA,MIDDLESEX,MASSACHUSETTS,ASH ST,Y,Public,Auto,15,West,Moving over crossing,Train (units pushing),Rail equipment struck highway user,39,Dark,Clear,1,5,20,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
1983,12/19/1983,12,19,06,42,PM,18:42:00,WILMINGTON,NA,MIDDLESEX,MASSACHUSETTS,EAMES ST,Y,Public,Truck,30,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,18,Dark,Clear,1,0,2,E,North,Wig wags,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Opposite side of vehicle approach,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2613,0,0,0,0,NoneNoneNoneNoneNone
1983,12/27/1983,12,27,07,30,PM,19:30:00,GARDNER,NA,WORCESTER,MASSACHUSETTS,CENTRAL ST,Y,Public,Auto,15,North,Moving over crossing,Train (units pushing),Rail equipment struck highway user,20,Dark,Clear,1,6,5,E,South,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Side of vehicle approach,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1250,0,0,0,0,NoneNoneNoneNoneNone
1983,12/30/1983,12,30,07,15,PM,19:15:00,WALTHAM,NA,MIDDLESEX,MASSACHUSETTS,PINE ST,Y,Public,Auto,25,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,28,Dark,Clear,1,10,3,E,West,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Side of vehicle approach,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,900,0,0,0,0,NoneNoneNoneNoneNone
1983,11/28/1983,11,28,12,10,PM,12:10:00,BRAINTREE,NA,NORFOLK,MASSACHUSETTS,COMMERCIAL ST,Y,Public,Auto,35,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,40,Day,Rain,1,6,10,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hwy. traffic signals,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2000,0,0,0,0,NoneNoneNoneNoneNone
1983,11/01/1983,11,01,05,00,AM,05:00:00,SOMMERVILLE,NA,MIDDLESEX,MASSACHUSETTS,MEDFORD ST,Y,Public,Auto,30,North,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,33,Dark,Clear,1,0,5,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1976,03/06/1976,03,06,01,10,AM,01:10:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,MERRIMACK STREET,Y,Public,Auto,10,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,36,Dark,Clear,1,1,3,E,West,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,1,350,0,0,0,0,NoneNoneNoneNoneNone
1976,03/23/1976,03,23,05,20,PM,17:20:00,READING,NA,MIDDLESEX,MASSACHUSETTS,ASH STREET,Y,Public,Auto,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,40,Day,Clear,1,1,15,E,East,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,400,0,0,0,0,NoneNoneNoneNoneNone
1983,11/12/1983,11,12,12,30,AM,00:30:00,BEVERLY,NA,ESSEX,MASSACHUSETTS,CONGRESS ST,Y,Public,Auto,15,North,Moving over crossing,Train (units pushing),Rail equipment struck highway user,41,Dark,Clear,1,4,15,E,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,200,0,0,0,0,NoneNoneNoneNoneNone
1983,11/28/1983,11,28,05,18,PM,17:18:00,HOLYOKE,NA,HAMPDEN,MASSACHUSETTS,PRIVATE XING/PIGGY,N,Private,Truck,10,East,Moving over crossing,Train (units pushing),Rail equipment struck highway user,40,Dark,Rain,1,5,4,E,North,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1976,02/02/1976,02,02,10,25,AM,10:25:00,EAST FREETOWN,NA,BRISTOL,MASSACHUSETTS,CHASE ROAD CROSSING,Y,Public,Truck,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,20,Day,Cloudy,1,27,22,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,NA,NA,NA,No,Did not stop,Permanent structure,Injured,Yes,0,1,20000,0,1,0,0,NoneNoneNoneNoneNone
1976,02/27/1976,02,27,06,15,PM,18:15:00,WACHUSETT,NA,WORCESTER,MASSACHUSETTS,PRIVATE CROSSING,N,Private,Auto,15,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,56,Dark,Clear,1,1,5,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,No,0,0,250,0,0,0,0,NoneNoneNoneNoneNone
1983,06/10/1983,06,10,10,00,PM,22:00:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,WAVERLY ST.,Y,Public,Auto,NA,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,75,Dark,Clear,1,2,3,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1983,09/16/1983,09,16,06,00,AM,06:00:00,NORTH ANDOVER,NA,ESSEX,MASSACHUSETTS,(NORTH) MAIN ST,Y,Public,Auto,0,North,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,55,Day,Clear,3,49,30,E,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
1983,04/26/1983,04,26,10,35,AM,10:35:00,WORCESTER,NA,WORCESTER,MASSACHUSETTS,FRANKLIN ST.,Y,Public,Auto,NA,East,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,50,Day,Cloudy,1,1,3,E,West,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1983,08/11/1983,08,11,09,01,PM,21:01:00,TOWER H,NA,MIDDLESEX,MASSACHUSETTS,MASSACHUSETTS AVE,Y,Public,Auto,15,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,61,Dark,Cloudy,1,1,5,E,East,Standard FLS,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,650,0,0,0,0,NoneNoneNoneNoneNone
1982,01/15/1982,01,15,12,40,PM,12:40:00,SEEKONK,NA,BRISTOL,MASSACHUSETTS,NEWMAN AVE/RTE 152,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,5,Day,Clear,1,6,10,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1982,02/19/1982,02,19,11,40,PM,23:40:00,MEDFIELD,NA,NORFOLK,MASSACHUSETTS,DALE ST,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Snow,5,85,26,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,06/25/1977,06,25,10,10,AM,10:10:00,NORTH ANDOVER,NA,ESSEX,MASSACHUSETTS,MAIN STREET,Y,Public,Auto,0,South,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,65,Day,Rain,1,85,30,E,West,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,1200,0,0,0,0,NoneNoneNoneNoneNone
1977,06/24/1977,06,24,10,40,AM,10:40:00,WEST BOYLSTON,NA,WORCESTER,MASSACHUSETTS,TEMPLE STREET,Y,Public,Auto,25,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,75,Day,Clear,1,24,25,E,East,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,4300,0,0,0,0,NoneNoneNoneNoneNone
1977,06/02/1977,06,02,01,12,PM,13:12:00,NORTH ADAMS,NA,BERKSHIRE,MASSACHUSETTS,ASHTON AVENUE,Y,Public,Auto,NA,South,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,75,Day,Clear,3,0,38,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Side of vehicle approach,No,No,NA,NA,No,Did not stop,Vegetation,Injured,Yes,0,1,800,0,1,0,0,NoneNoneNoneNoneNone
1977,06/10/1977,06,10,03,30,PM,15:30:00,WALTHAM,NA,MIDDLESEX,MASSACHUSETTS,PRIV STREET PRIVATE,N,Private,Auto,NA,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,70,Day,Rain,1,2,3,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Vegetation,Uninjured,Yes,0,0,3600,0,0,0,0,NoneNoneNoneNoneNone
1977,06/06/1977,06,06,08,56,PM,20:56:00,READING,NA,MIDDLESEX,MASSACHUSETTS,ASH STREET,Y,Public,Auto,20,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,60,Dusk,Clear,1,1,5,E,East,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,02/23/1977,02,23,06,58,PM,18:58:00,SANDWICH,NA,BARNSTABLE,MASSACHUSETTS,WILLOW ST,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,28,Dark,Clear,1,8,10,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,02/07/1977,02,07,04,25,AM,04:25:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,PRIV YARD PRIVATE CR,N,Private,Truck,0,East,Stopped on crossing,Light loco(s) (moving),Rail equipment struck highway user,20,Day,Clear,5,0,15,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,NA,NA,NA,Both sides,No,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1982,05/26/1982,05,26,10,07,AM,10:07:00,AMHERST,NA,HAMPSHIRE,MASSACHUSETTS,RAILROAD ST XING,Y,Public,Other,5,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,74,Day,Clear,3,34,28,R,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Killed,Yes,0,0,23893,1,0,0,0,NoneNoneNoneNoneNone
1977,01/03/1977,01,03,11,50,AM,11:50:00,WALTHAM,NA,MIDDLESEX,MASSACHUSETTS,MIDDLE CIRCLE,Y,Public,Auto,10,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,20,Day,Clear,1,2,5,E,West,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,300,0,0,0,0,NoneNoneNoneNoneNone
1983,07/07/1983,07,07,06,55,PM,18:55:00,DANVERS,NA,ESSEX,MASSACHUSETTS,ELM ST,Y,Public,Auto,15,NA,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,70,Day,Clear,1,4,3,E,South,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,NA,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2000,0,0,0,0,NoneNoneNoneNoneNone
1983,07/29/1983,07,29,07,30,AM,07:30:00,BALLARDVALE,NA,ESSEX,MASSACHUSETTS,LOWELL JUNCTION RD,Y,Public,Auto,15,South,Moving over crossing,Train (units pushing),Rail equipment struck highway user,80,Day,Clear,1,3,30,E,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,1000,0,0,0,0,NoneNoneNoneNoneNone
1983,06/20/1983,06,20,05,13,PM,17:13:00,LONGMEADOW,NA,HAMPDEN,MASSACHUSETTS,PRIVATE XING/BIRNIE,N,Private,Auto,0,East,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,75,Day,Clear,1,0,54,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
1983,06/22/1983,06,22,10,22,PM,22:22:00,GLOUCHESTER,NA,ESSEX,MASSACHUSETTS,MAPLEWOOD AVE,Y,Public,Auto,15,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,62,Dark,Clear,1,3,12,E,West,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1983,06/22/1983,06,22,07,31,PM,19:31:00,SHIRLEY,NA,MIDDLESEX,MASSACHUSETTS,CENTER RD,Y,Public,Auto,5,South,Moving over crossing,Train (units pushing),Rail equipment struck highway user,77,Day,Clear,1,3,28,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,1800,0,0,0,0,NoneNoneNoneNoneNone
1982,12/14/1982,12,14,11,40,PM,23:40:00,WATERTOWN,NA,MIDDLESEX,MASSACHUSETTS,PRIVATE CROSSING,N,Private,Auto,25,North,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,25,Dark,Clear,1,0,4,E,East,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,NA,NA,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
